OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shapearea,Shapelen
1,48,85,31624,48085031624,316.24,Census Tract 316.24,G5020,S,1372394,0,33.0228906,-96.759966,0.000132448,0.051114292
2,48,85,31630,48085031630,316.3,Census Tract 316.30,G5020,S,1962600,0,33.0791782,-96.7300526,0.000189527,0.059182176
3,48,85,31623,48085031623,316.23,Census Tract 316.23,G5020,S,1827606,0,33.0230562,-96.7211515,0.000176381,0.065507545
4,48,85,31625,48085031625,316.25,Census Tract 316.25,G5020,S,2467122,0,33.0338264,-96.7617121,0.000238128,0.062021848
5,48,85,31708,48085031708,317.08,Census Tract 317.08,G5020,S,2337261,17867,32.9928098,-96.8051254,0.000227214,0.066593618
6,48,85,31505,48085031505,315.05,Census Tract 315.05,G5020,S,9100096,54829,33.0898066,-96.6998116,0.000884214,0.167710594
7,48,85,31504,48085031504,315.04,Census Tract 315.04,G5020,S,3130469,0,33.1075966,-96.6391141,0.000302404,0.070515615
8,48,85,31506,48085031506,315.06,Census Tract 315.06,G5020,S,6142178,28861,33.0905501,-96.6711733,0.000596001,0.132948306
9,48,85,32008,48085032008,320.08,Census Tract 320.08,G5020,S,4207646,2601,33.0408055,-96.667044,0.000406416,0.10779145
10,48,85,31805,48085031805,318.05,Census Tract 318.05,G5020,S,5437771,37240,32.9902333,-96.7034743,0.000528202,0.116946372
11,48,85,32012,48085032012,320.12,Census Tract 320.12,G5020,S,1605579,0,33.0360143,-96.6894767,0.000154976,0.053496315
12,48,85,30520,48085030520,305.2,Census Tract 305.20,G5020,S,2750692,0,33.1821731,-96.7937592,0.000265939,0.067896918
13,48,85,30521,48085030521,305.21,Census Tract 305.21,G5020,S,2445522,0,33.1815113,-96.7760686,0.000236433,0.061698008
14,48,85,30524,48085030524,305.24,Census Tract 305.24,G5020,S,5380267,20794,33.2080096,-96.7545497,0.000522347,0.099596262
15,48,85,30519,48085030519,305.19,Census Tract 305.19,G5020,S,27316729,421171,33.2037285,-96.8088805,0.002682241,0.233185499
16,48,85,31621,48085031621,316.21,Census Tract 316.21,G5020,S,4561387,398,33.0186833,-96.7813709,0.000440232,0.087525098
17,48,85,31704,48085031704,317.04,Census Tract 317.04,G5020,S,1544259,0,32.9924767,-96.8365213,0.000148984,0.050421051
18,48,85,31647,48085031647,316.47,Census Tract 316.47,G5020,S,2474207,12341,33.0359512,-96.8367527,0.000240009,0.064601786
19,48,85,31653,48085031653,316.53,Census Tract 316.53,G5020,S,3577569,4197,33.0473086,-96.7843558,0.000345773,0.078298565
20,48,85,31649,48085031649,316.49,Census Tract 316.49,G5020,S,6603677,60468,33.0207666,-96.8180137,0.000643135,0.120768157
21,48,85,31643,48085031643,316.43,Census Tract 316.43,G5020,S,2191153,0,33.0641604,-96.7430281,0.000211563,0.060795515
22,48,85,31632,48085031632,316.32,Census Tract 316.32,G5020,S,3683734,107561,33.0763447,-96.701825,0.000366114,0.089478256
23,48,85,30530,48085030530,305.3,Census Tract 305.30,G5020,S,3233303,62258,33.181761,-96.6885949,0.000318631,0.088229902
24,48,85,30515,48085030515,305.15,Census Tract 305.15,G5020,S,2298755,0,33.1667505,-96.6892247,0.000222207,0.060151876
25,48,85,30404,48085030404,304.04,Census Tract 304.04,G5020,S,2983540,1462,33.1428488,-96.7964158,0.000288475,0.067418868
26,48,85,30301,48085030301,303.01,Census Tract 303.01,G5020,S,23298734,391931,33.2422958,-96.7071737,0.00229192,0.193050915
27,48,85,30527,48085030527,305.27,Census Tract 305.27,G5020,S,4480516,0,33.2070393,-96.6836108,0.0004333,0.102020567
28,48,85,31622,48085031622,316.22,Census Tract 316.22,G5020,S,3862743,0,33.0339193,-96.7204964,0.000372835,0.080216412
29,48,85,30900,48085030900,309,Census Tract 309,G5020,S,26090597,73484,33.1818524,-96.6013071,0.002529578,0.357013772
30,48,85,30601,48085030601,306.01,Census Tract 306.01,G5020,S,8328212,99859,33.1777046,-96.6504146,0.000814757,0.137032543
31,48,85,31100,48085031100,311,Census Tract 311,G5020,S,199439546,29868375,33.1415063,-96.3740648,0.022159106,0.751195883
32,48,85,30100,48085030100,301,Census Tract 301,G5020,S,319655347,3381311,33.2943131,-96.3974783,0.031271299,1.035032606
33,48,85,30528,48085030528,305.28,Census Tract 305.28,G5020,S,5219835,131490,33.1786392,-96.6752773,0.000517376,0.095510565
34,48,85,31806,48085031806,318.06,Census Tract 318.06,G5020,S,1257366,0,33.0004871,-96.7397507,0.000121317,0.055286982
35,48,85,31719,48085031719,317.19,Census Tract 317.19,G5020,S,922459,1556,32.9942717,-96.7736033,8.91E-05,0.039777331
36,48,85,31720,48085031720,317.2,Census Tract 317.20,G5020,S,512916,0,32.9889844,-96.7727489,4.95E-05,0.031085891
37,48,85,31718,48085031718,317.18,Census Tract 317.18,G5020,S,1535946,0,32.9920775,-96.7869769,0.000148182,0.050629559
38,48,85,31715,48085031715,317.15,Census Tract 317.15,G5020,S,1816781,0,33.0076501,-96.807957,0.000175305,0.080350473
39,48,85,31716,48085031716,317.16,Census Tract 317.16,G5020,S,718421,2078,33.0009388,-96.8003643,6.95E-05,0.043973819
40,48,85,31713,48085031713,317.13,Census Tract 317.13,G5020,S,800341,0,33.0023401,-96.8245577,7.72E-05,0.042948212
41,48,85,31714,48085031714,317.14,Census Tract 317.14,G5020,S,1429814,650,33.0081469,-96.82066,0.00013803,0.066273141
42,48,85,31712,48085031712,317.12,Census Tract 317.12,G5020,S,1494135,4685,33.0097784,-96.8388787,0.00014463,0.052157082
43,48,85,31663,48085031663,316.63,Census Tract 316.63,G5020,S,1477047,1419,33.0829813,-96.7825316,0.00014278,0.057313398
44,48,85,31664,48085031664,316.64,Census Tract 316.64,G5020,S,1744567,0,33.0750742,-96.781597,0.000168464,0.056312103
45,48,85,31807,48085031807,318.07,Census Tract 318.07,G5020,S,5206638,0,33.0116091,-96.7495611,0.000502424,0.097505533
46,48,85,31655,48085031655,316.55,Census Tract 316.55,G5020,S,2030281,0,33.0308471,-96.78282,0.000195958,0.066767562
47,48,85,31654,48085031654,316.54,Census Tract 316.54,G5020,S,1812574,0,33.0382754,-96.7817537,0.000174959,0.063112402
48,48,85,31409,48085031409,314.09,Census Tract 314.09,G5020,S,7920521,0,33.0670409,-96.6621259,0.000764777,0.14706725
49,48,85,32013,48085032013,320.13,Census Tract 320.13,G5020,S,5328638,30989,33.0540065,-96.6886424,0.000517438,0.117207374
50,48,85,31405,48085031405,314.05,Census Tract 314.05,G5020,S,22646259,116207,33.1252378,-96.6919743,0.002199298,0.250431787
51,48,85,31508,48085031508,315.08,Census Tract 315.08,G5020,S,7129634,277,33.1146264,-96.6613536,0.000688808,0.123404457
52,48,85,31410,48085031410,314.1,Census Tract 314.10,G5020,S,4062198,49136,33.0916309,-96.6443183,0.000397085,0.10515558
53,48,85,32011,48085032011,320.11,Census Tract 320.11,G5020,S,5017417,48125,32.9978885,-96.6441237,0.000488739,0.126305438
54,48,85,31317,48085031317,313.17,Census Tract 313.17,G5020,S,10948132,139293,32.9944965,-96.587216,0.001069731,0.149308507
55,48,85,31315,48085031315,313.15,Census Tract 313.15,G5020,S,14518791,538018,33.0319048,-96.5866769,0.001453266,0.169091798
56,48,85,31309,48085031309,313.09,Census Tract 313.09,G5020,S,9088855,117917,33.0149111,-96.5597476,0.000888456,0.14350427
57,48,85,31308,48085031308,313.08,Census Tract 313.08,G5020,S,16892605,4963567,33.0351982,-96.5279072,0.00210963,0.260744791
58,48,85,31310,48085031310,313.1,Census Tract 313.10,G5020,S,16188695,2460738,33.0043851,-96.5067861,0.001799478,0.231912307
59,48,85,31202,48085031202,312.02,Census Tract 312.02,G5020,S,69617834,4266300,33.0018783,-96.3996405,0.007128728,0.484292931
60,48,85,30514,48085030514,305.14,Census Tract 305.14,G5020,S,4088731,8286,33.159396,-96.6716306,0.000396,0.08687573
61,48,85,31408,48085031408,314.08,Census Tract 314.08,G5020,S,5538361,3533,33.0917368,-96.6148115,0.000535259,0.104542752
62,48,85,31314,48085031314,313.14,Census Tract 313.14,G5020,S,15404134,5995826,33.0631196,-96.5546878,0.002066373,0.226712258
63,48,85,30512,48085030512,305.12,Census Tract 305.12,G5020,S,2820627,5777,33.1294791,-96.7421818,0.000273099,0.06842503
64,48,85,31661,48085031661,316.61,Census Tract 316.61,G5020,S,2959956,4518,33.0988156,-96.7862644,0.000286348,0.091400343
65,48,85,30505,48085030505,305.05,Census Tract 305.05,G5020,S,5487420,18457,33.111593,-96.8129905,0.000531872,0.094685644
66,48,85,31656,48085031656,316.56,Census Tract 316.56,G5020,S,5497232,112574,33.0731573,-96.8316004,0.000541698,0.099048279
67,48,85,31658,48085031658,316.58,Census Tract 316.58,G5020,S,4329940,91527,33.0680843,-96.812571,0.000426925,0.090875692
68,48,85,31660,48085031660,316.6,Census Tract 316.60,G5020,S,1384997,306,33.090464,-96.795255,0.000133795,0.052726779
69,48,85,31657,48085031657,316.57,Census Tract 316.57,G5020,S,4028481,48770,33.0824089,-96.8132244,0.000393757,0.093266354
70,48,85,31711,48085031711,317.11,Census Tract 317.11,G5020,S,1234404,17694,33.0019565,-96.8357321,0.00012081,0.053239946
71,48,85,30509,48085030509,305.09,Census Tract 305.09,G5020,S,1041619,0,33.1224282,-96.7920657,0.000100637,0.046002618
72,48,85,30507,48085030507,305.07,Census Tract 305.07,G5020,S,1616842,15181,33.1137804,-96.7738093,0.000157662,0.057560129
73,48,85,30508,48085030508,305.08,Census Tract 305.08,G5020,S,2872137,115146,33.1248424,-96.7804972,0.000288623,0.068639551
74,48,85,30510,48085030510,305.1,Census Tract 305.10,G5020,S,1393847,0,33.1341703,-96.7771865,0.000134686,0.05178423
75,48,85,32010,48085032010,320.1,Census Tract 320.10,G5020,S,4089081,6267,33.0160845,-96.6491913,0.000395206,0.119074578
76,48,85,31316,48085031316,313.16,Census Tract 313.16,G5020,S,5124487,84867,32.9986133,-96.6239054,0.000502612,0.100660316
77,48,85,31313,48085031313,313.13,Census Tract 313.13,G5020,S,25503658,54512,33.0540545,-96.6115664,0.002467317,0.270460352
78,48,85,31411,48085031411,314.11,Census Tract 314.11,G5020,S,10232713,55841,33.0678343,-96.6353519,0.000993446,0.143447462
79,48,85,31312,48085031312,313.12,Census Tract 313.12,G5020,S,9312010,100261,33.0356443,-96.6463989,0.0009085,0.158786749
80,48,85,30522,48085030522,305.22,Census Tract 305.22,G5020,S,5273832,0,33.1889245,-96.7590841,0.000509916,0.093316892
81,48,85,30511,48085030511,305.11,Census Tract 305.11,G5020,S,11539377,18729,33.141909,-96.7603652,0.001116904,0.177450066
82,48,85,30523,48085030523,305.23,Census Tract 305.23,G5020,S,5285387,0,33.1890163,-96.7416208,0.000511035,0.093669531
83,48,85,30516,48085030516,305.16,Census Tract 305.16,G5020,S,3583924,2430,33.1660775,-96.710776,0.000346663,0.082327935
84,48,85,30526,48085030526,305.26,Census Tract 305.26,G5020,S,7075055,31111,33.2107433,-96.7108276,0.000687249,0.125744613
85,48,85,30525,48085030525,305.25,Census Tract 305.25,G5020,S,3966887,156835,33.1943421,-96.721981,0.000398738,0.08424179
86,48,85,30529,48085030529,305.29,Census Tract 305.29,G5020,S,1687408,688,33.1814139,-96.7249721,0.000163205,0.053899497
87,48,85,30531,48085030531,305.31,Census Tract 305.31,G5020,S,4151879,176169,33.1850242,-96.7056186,0.000418452,0.09170356
88,48,85,30517,48085030517,305.17,Census Tract 305.17,G5020,S,4074583,20753,33.1629132,-96.7235583,0.000395857,0.079557003
89,48,85,30605,48085030605,306.05,Census Tract 306.05,G5020,S,6405281,227345,33.2263677,-96.6628586,0.000641551,0.118160817
90,48,85,30701,48085030701,307.01,Census Tract 307.01,G5020,S,7484105,36834,33.2263903,-96.6166393,0.000727489,0.117999622
91,48,85,30603,48085030603,306.03,Census Tract 306.03,G5020,S,8746995,15670,33.2038769,-96.6541598,0.00084739,0.148100172
92,48,85,30802,48085030802,308.02,Census Tract 308.02,G5020,S,4356953,98355,33.1882683,-96.6255761,0.000430775,0.098311717
93,48,85,30702,48085030702,307.02,Census Tract 307.02,G5020,S,3342888,0,33.2036181,-96.6248928,0.000323271,0.080507435
94,48,85,30801,48085030801,308.01,Census Tract 308.01,G5020,S,3225210,4063,33.1753702,-96.6329136,0.000312174,0.089457306
95,48,85,31406,48085031406,314.06,Census Tract 314.06,G5020,S,19760494,38915,33.1342255,-96.6315163,0.001913173,0.213073852
96,48,85,31407,48085031407,314.07,Census Tract 314.07,G5020,S,50600829,4055205,33.1269139,-96.5738493,0.005280913,0.476245934
97,48,85,30304,48085030304,303.04,Census Tract 303.04,G5020,S,21852408,102396,33.2423627,-96.8136533,0.002124035,0.182378285
98,48,85,30303,48085030303,303.03,Census Tract 303.03,G5020,S,9907788,108837,33.2376244,-96.7791152,0.00096902,0.14368904
99,48,85,30302,48085030302,303.02,Census Tract 303.02,G5020,S,15296362,413586,33.2397752,-96.7447463,0.001519843,0.156883998
100,48,85,30305,48085030305,303.05,Census Tract 303.05,G5020,S,216584470,3084081,33.3240314,-96.7544404,0.021271122,0.765783633
101,48,85,30202,48085030202,302.02,Census Tract 302.02,G5020,S,151269470,2511834,33.3407704,-96.6428448,0.014894266,0.591761903
102,48,85,30604,48085030604,306.04,Census Tract 306.04,G5020,S,4737292,99064,33.2438459,-96.6427242,0.000467894,0.102535483
103,48,85,31201,48085031201,312.01,Census Tract 312.01,G5020,S,82759730,11174649,33.0456907,-96.3785922,0.009067784,0.53716166
104,48,85,30203,48085030203,302.03,Census Tract 302.03,G5020,S,97904457,872025,33.3418691,-96.5456122,0.009566912,0.470477194
105,48,85,31004,48085031004,310.04,Census Tract 310.04,G5020,S,46109570,16472748,33.1517471,-96.4831572,0.006049363,0.463501166
106,48,85,32009,48085032009,320.09,Census Tract 320.09,G5020,S,5059075,6035,32.9896787,-96.6590089,0.000488654,0.108577275
107,48,85,31709,48085031709,317.09,Census Tract 317.09,G5020,S,3808037,0,33.0043451,-96.7824907,0.000367433,0.084122072
108,48,85,31706,48085031706,317.06,Census Tract 317.06,G5020,S,1799860,23911,32.9930127,-96.8209776,0.000175952,0.057613297
109,48,85,31652,48085031652,316.52,Census Tract 316.52,G5020,S,3818021,5043,33.063899,-96.7811639,0.000369127,0.079199767
110,48,85,31645,48085031645,316.45,Census Tract 316.45,G5020,S,1479436,0,33.0506979,-96.8364889,0.000142823,0.047447712
111,48,85,31648,48085031648,316.48,Census Tract 316.48,G5020,S,5565590,162495,33.034225,-96.8116071,0.00055289,0.103205343
112,48,85,31640,48085031640,316.4,Census Tract 316.40,G5020,S,3918103,0,33.111716,-96.7415073,0.000378507,0.079335464
113,48,85,31641,48085031641,316.41,Census Tract 316.41,G5020,S,2347054,0,33.0936873,-96.7417841,0.00022669,0.061832383
114,48,85,31639,48085031639,316.39,Census Tract 316.39,G5020,S,2786197,0,33.1081443,-96.7593474,0.000269149,0.07081102
115,48,85,31638,48085031638,316.38,Census Tract 316.38,G5020,S,3427010,23386,33.0942216,-96.7605662,0.000333255,0.07330021
116,48,85,30403,48085030403,304.03,Census Tract 304.03,G5020,S,4322134,26757,33.1642099,-96.8134859,0.000420361,0.082135248
117,48,85,30408,48085030408,304.08,Census Tract 304.08,G5020,S,9738782,10535,33.1535041,-96.8262022,0.000942265,0.153445868
118,48,85,31637,48085031637,316.37,Census Tract 316.37,G5020,S,3163022,1881,33.0792969,-96.7619454,0.000305632,0.071842016
119,48,85,31633,48085031633,316.33,Census Tract 316.33,G5020,S,1509286,0,33.0680132,-96.7257628,0.000145733,0.056213097
120,48,85,31001,48085031001,310.01,Census Tract 310.01,G5020,S,57687747,20264552,33.1159592,-96.5102687,0.007531083,0.575282519
121,48,85,31804,48085031804,318.04,Census Tract 318.04,G5020,S,6021606,6654,32.9948991,-96.749995,0.000581593,0.118477335
122,48,85,32004,48085032004,320.04,Census Tract 320.04,G5020,S,2707397,0,33.0234499,-96.6728432,0.000261289,0.066354501
123,48,85,32003,48085032003,320.03,Census Tract 320.03,G5020,S,2301757,0,33.0247974,-96.6907101,0.000222144,0.060393713
124,48,85,31900,48085031900,319,Census Tract 319,G5020,S,10928836,0,33.01049,-96.6898623,0.001054586,0.16286378
125,48,85,30513,48085030513,305.13,Census Tract 305.13,G5020,S,11656353,2418,33.1446238,-96.7074868,0.001126704,0.157497367
126,48,85,30518,48085030518,305.18,Census Tract 305.18,G5020,S,15864490,79174,33.1672397,-96.7779891,0.001541123,0.184805167
127,48,85,31659,48085031659,316.59,Census Tract 316.59,G5020,S,1001156,0,33.0808991,-96.7969235,9.67E-05,0.051898435
128,48,85,30201,48085030201,302.01,Census Tract 302.01,G5020,S,91197824,1338579,33.2641858,-96.5348754,0.008954629,0.575805703
129,48,85,31003,48085031003,310.03,Census Tract 310.03,G5020,S,28071032,175539,33.2050835,-96.5324034,0.0027316,0.238460574
130,48,85,31507,48085031507,315.07,Census Tract 315.07,G5020,S,3621717,3431,33.1072556,-96.686503,0.000350194,0.081525781
131,48,85,31311,48085031311,313.11,Census Tract 313.11,G5020,S,10798132,14936,32.9928002,-96.5446436,0.001043211,0.155450492
132,48,85,31717,48085031717,317.17,Census Tract 317.17,G5020,S,470184,2477,33.0066102,-96.7986044,4.56E-05,0.031638277
133,48,85,31802,48085031802,318.02,Census Tract 318.02,G5020,S,5507191,14757,33.0081449,-96.7211948,0.000532833,0.090475372
134,48,85,31646,48085031646,316.46,Census Tract 316.46,G5020,S,6276886,58857,33.0531091,-96.8134817,0.000611657,0.105276676
135,48,85,31642,48085031642,316.42,Census Tract 316.42,G5020,S,2033848,0,33.0787597,-96.7434363,0.000196407,0.056018472
136,48,85,31634,48085031634,316.34,Census Tract 316.34,G5020,S,1378924,0,33.0610337,-96.7250913,0.000133135,0.057040456
137,48,85,31636,48085031636,316.36,Census Tract 316.36,G5020,S,3156879,0,33.0641662,-96.7606924,0.000304807,0.072687221
138,48,85,31635,48085031635,316.35,Census Tract 316.35,G5020,S,3000138,0,33.062896,-96.704831,0.000289669,0.077246649
139,48,85,30504,48085030504,305.04,Census Tract 305.04,G5020,S,5639330,10297,33.1003972,-96.8341506,0.000545728,0.104731248
140,48,85,30406,48085030406,304.06,Census Tract 304.06,G5020,S,3022892,2594,33.1325049,-96.8116664,0.000292339,0.069413778
141,48,85,30405,48085030405,304.05,Census Tract 304.05,G5020,S,2769466,0,33.1310004,-96.797022,0.0002676,0.070208309
142,48,85,30407,48085030407,304.07,Census Tract 304.07,G5020,S,3272996,0,33.1274919,-96.8340862,0.000316242,0.093785897
143,48,85,31662,48085031662,316.62,Census Tract 316.62,G5020,S,2113545,0,33.092167,-96.7791585,0.000204134,0.059896577
144,48,85,30506,48085030506,305.06,Census Tract 305.06,G5020,S,3161046,2305,33.1098901,-96.7997965,0.000305587,0.07287902
145,48,85,31631,48085031631,316.31,Census Tract 316.31,G5020,S,1907766,0,33.0775002,-96.7174159,0.000184228,0.058462325
146,48,85,31613,48085031613,316.13,Census Tract 316.13,G5020,S,3266821,0,33.0490167,-96.742621,0.000315369,0.071856101
147,48,85,31612,48085031612,316.12,Census Tract 316.12,G5020,S,2884378,0,33.0490717,-96.7610943,0.00027845,0.067921451
148,48,85,31611,48085031611,316.11,Census Tract 316.11,G5020,S,2523304,0,33.0486352,-96.7051228,0.000243591,0.070910131
149,48,85,31629,48085031629,316.29,Census Tract 316.29,G5020,S,1543705,15985,33.04726,-96.7235058,0.000150561,0.055897168
150,48,85,31626,48085031626,316.26,Census Tract 316.26,G5020,S,1285796,0,33.0230459,-96.7423723,0.000124091,0.052643904
151,48,85,31628,48085031628,316.28,Census Tract 316.28,G5020,S,1869735,0,33.0528182,-96.721936,0.000180506,0.065603409
152,48,85,31627,48085031627,316.27,Census Tract 316.27,G5020,S,3004200,1797,33.034976,-96.7422925,0.000290141,0.06906232
153,48,113,14133,48113014133,141.33,Census Tract 141.33,G5020,S,3799929,0,32.8701044,-97.0029707,0.000366106,0.112668587
154,48,113,980000,48113980000,9800,Census Tract 9800,G5020,S,27184723,1289,32.8892351,-97.012816,0.002619887,0.369005678
155,48,113,14134,48113014134,141.34,Census Tract 141.34,G5020,S,2372276,225379,32.9804714,-96.9854031,0.000250586,0.069738285
156,48,113,14135,48113014135,141.35,Census Tract 141.35,G5020,S,1696549,27228,32.9736434,-96.9825126,0.000166268,0.056684152
157,48,113,14131,48113014131,141.31,Census Tract 141.31,G5020,S,912107,0,32.9334134,-96.9486751,8.79E-05,0.03891127
158,48,113,14132,48113014132,141.32,Census Tract 141.32,G5020,S,1152566,33496,32.9430216,-96.945996,0.000114365,0.056125459
159,48,113,18505,48113018505,185.05,Census Tract 185.05,G5020,S,477208,0,32.9067088,-96.713857,4.60E-05,0.033490178
160,48,113,13625,48113013625,136.25,Census Tract 136.25,G5020,S,332662,0,32.9432154,-96.8203727,3.21E-05,0.023474526
161,48,113,10704,48113010704,107.04,Census Tract 107.04,G5020,S,5454805,21775,32.7369857,-96.9078149,0.000526841,0.098382647
162,48,113,10801,48113010801,108.01,Census Tract 108.01,G5020,S,2927009,0,32.7149603,-96.9000079,0.000281522,0.082805437
163,48,113,10803,48113010803,108.03,Census Tract 108.03,G5020,S,6015916,7493,32.6984258,-96.876343,0.000579233,0.115562261
164,48,113,10902,48113010902,109.02,Census Tract 109.02,G5020,S,3299034,0,32.6584346,-96.8638061,0.000317106,0.083647237
165,48,113,11001,48113011001,110.01,Census Tract 110.01,G5020,S,3329990,0,32.6817052,-96.8486547,0.000320163,0.071493803
166,48,113,11002,48113011002,110.02,Census Tract 110.02,G5020,S,2810133,0,32.6819456,-96.8321352,0.000270182,0.067020222
167,48,113,11101,48113011101,111.01,Census Tract 111.01,G5020,S,4934915,8682,32.6581693,-96.8479962,0.000475182,0.090367633
168,48,113,11103,48113011103,111.03,Census Tract 111.03,G5020,S,2186831,0,32.6682188,-96.8310316,0.000210223,0.058750143
169,48,113,11104,48113011104,111.04,Census Tract 111.04,G5020,S,1965161,0,32.6518263,-96.8352632,0.000188879,0.062118747
170,48,113,16615,48113016615,166.15,Census Tract 166.15,G5020,S,2481689,0,32.5753391,-96.9334073,0.000238325,0.064055168
171,48,113,16616,48113016616,166.16,Census Tract 166.16,G5020,S,11399573,24323,32.5547342,-96.9450378,0.001096891,0.147067305
172,48,113,16617,48113016617,166.17,Census Tract 166.17,G5020,S,6050641,10181,32.6100191,-96.8811713,0.000582275,0.138803873
173,48,113,16618,48113016618,166.18,Census Tract 166.18,G5020,S,4288528,0,32.6021911,-96.8653427,0.000411963,0.112161699
174,48,113,16619,48113016619,166.19,Census Tract 166.19,G5020,S,2371930,3182,32.6115464,-96.8490569,0.000228182,0.06277523
175,48,113,16620,48113016620,166.2,Census Tract 166.20,G5020,S,5255124,3697,32.5928543,-96.8416911,0.000505143,0.098896679
176,48,113,19202,48113019202,192.02,Census Tract 192.02,G5020,S,2010798,14077,32.9459399,-96.7468299,0.000195251,0.061919885
177,48,113,19203,48113019203,192.03,Census Tract 192.03,G5020,S,2915945,8831,32.9568544,-96.7416435,0.00028206,0.073945532
178,48,113,19204,48113019204,192.04,Census Tract 192.04,G5020,S,2851231,9966,32.9539786,-96.7623134,0.000275911,0.069860795
179,48,113,18122,48113018122,181.22,Census Tract 181.22,G5020,S,19246369,199703,32.9689086,-96.5599793,0.001875615,0.230973815
180,48,113,17900,48113017900,179,Census Tract 179,G5020,S,3463877,0,32.8174784,-96.654662,0.000333534,0.093977285
181,48,113,17806,48113017806,178.06,Census Tract 178.06,G5020,S,2633623,1057,32.8045623,-96.6599244,0.000253646,0.071701163
182,48,113,17805,48113017805,178.05,Census Tract 178.05,G5020,S,8573064,46601,32.7869383,-96.6473624,0.000829693,0.161691374
183,48,113,13009,48113013009,130.09,Census Tract 130.09,G5020,S,1658014,0,32.887236,-96.7131528,0.000159772,0.059804985
184,48,113,13008,48113013008,130.08,Census Tract 130.08,G5020,S,1806682,0,32.8859478,-96.7236148,0.000174096,0.055130102
185,48,113,13623,48113013623,136.23,Census Tract 136.23,G5020,S,701540,0,32.9423526,-96.8081096,6.76E-05,0.036023946
186,48,113,13621,48113013621,136.21,Census Tract 136.21,G5020,S,910983,686,32.9605446,-96.8087578,8.79E-05,0.045087585
187,48,113,13622,48113013622,136.22,Census Tract 136.22,G5020,S,1248531,0,32.949618,-96.811082,0.000120396,0.048780818
188,48,113,13010,48113013010,130.1,Census Tract 130.10,G5020,S,1404676,0,32.868814,-96.6802314,0.000135332,0.068579359
189,48,113,12604,48113012604,126.04,Census Tract 126.04,G5020,S,2510502,43526,32.8427073,-96.6459779,0.000246003,0.062458876
190,48,113,17605,48113017605,176.05,Census Tract 176.05,G5020,S,1039706,0,32.7545414,-96.644194,0.000100043,0.042334915
191,48,113,17606,48113017606,176.06,Census Tract 176.06,G5020,S,4134641,0,32.7571114,-96.6290236,0.000397857,0.084462838
192,48,113,10904,48113010904,109.04,Census Tract 109.04,G5020,S,7756834,0,32.6755864,-96.8721024,0.000745735,0.125852302
193,48,113,11105,48113011105,111.05,Census Tract 111.05,G5020,S,1571697,0,32.6525685,-96.8268568,0.000151063,0.057145903
194,48,113,13101,48113013101,131.01,Census Tract 131.01,G5020,S,2594940,0,32.9027136,-96.7789378,0.000250101,0.062974897
195,48,113,13102,48113013102,131.02,Census Tract 131.02,G5020,S,1354931,23976,32.8876704,-96.7818016,0.000132877,0.048001687
196,48,113,13200,48113013200,132,Census Tract 132,G5020,S,5644080,65765,32.9173463,-96.7857196,0.000550404,0.106543234
197,48,113,13300,48113013300,133,Census Tract 133,G5020,S,2512003,4895,32.902679,-96.7933933,0.000242579,0.064000937
198,48,113,13400,48113013400,134,Census Tract 134,G5020,S,2238795,0,32.902116,-96.8113847,0.000215774,0.059815272
199,48,113,13500,48113013500,135,Census Tract 135,G5020,S,2971708,0,32.9023925,-96.828527,0.000286412,0.067991603
200,48,113,13605,48113013605,136.05,Census Tract 136.05,G5020,S,2778568,8731,32.9699569,-96.7749458,0.000268841,0.069432479
201,48,113,19208,48113019208,192.08,Census Tract 192.08,G5020,S,1244872,0,32.9321857,-96.7652581,0.00012002,0.049118626
202,48,113,19301,48113019301,193.01,Census Tract 193.01,G5020,S,1199677,0,32.856345,-96.7818523,0.000115566,0.055940797
203,48,113,19302,48113019302,193.02,Census Tract 193.02,G5020,S,1861643,0,32.8446379,-96.7804772,0.000179311,0.060287713
204,48,113,19400,48113019400,194,Census Tract 194,G5020,S,1530241,19024,32.8477546,-96.791368,0.000149227,0.072022011
205,48,113,19501,48113019501,195.01,Census Tract 195.01,G5020,S,2883552,0,32.8580129,-96.7993586,0.00027778,0.078043633
206,48,113,19502,48113019502,195.02,Census Tract 195.02,G5020,S,2077219,0,32.8446102,-96.8063284,0.000200074,0.070907123
207,48,113,19600,48113019600,196,Census Tract 196,G5020,S,1015403,0,32.8314269,-96.7876412,9.78E-05,0.050253422
208,48,113,19700,48113019700,197,Census Tract 197,G5020,S,2137912,0,32.832828,-96.7967924,0.000205893,0.076505719
209,48,113,13007,48113013007,130.07,Census Tract 130.07,G5020,S,1572728,0,32.8696651,-96.6939127,0.000151525,0.062595018
210,48,113,13005,48113013005,130.05,Census Tract 130.05,G5020,S,2031753,0,32.8748851,-96.7049194,0.00019576,0.068632719
211,48,113,13004,48113013004,130.04,Census Tract 130.04,G5020,S,4117590,0,32.8699275,-96.7214179,0.00039671,0.08244182
212,48,113,12900,48113012900,129,Census Tract 129,G5020,S,4772455,943815,32.8498924,-96.7118285,0.000550618,0.099606201
213,48,113,12800,48113012800,128,Census Tract 128,G5020,S,4615400,0,32.8552398,-96.6881599,0.0004446,0.089923138
